emoji_level,font_file,cp_seq,supported
4.0,api_level/24/NotoColorEmoji.ttf,"(128587, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128587, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128587, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128587, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128587, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128587, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128587, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128587, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128583, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129318, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129335, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127995, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127996, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127997, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127998, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127999, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127995, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127996, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127997, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127998, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127999, 8205, 9877)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127995, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127996, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127997, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127998, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127999, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127995, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127996, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127997, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127998, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127999, 8205, 9878)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127995, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127996, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127997, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127998, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128104, 127999, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127995, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127996, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127997, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127998, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128105, 127999, 8205, 9992)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128110, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 8205, 9794, 65039)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 65039, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 8205, 9792, 65039)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 65039, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128373, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128130, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128119, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128115, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128134, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128135, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128694, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127939, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128372, 127995)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128372, 127996)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128372, 127997)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128372, 127998)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128372, 127999)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(128111, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128111, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127943, 127995)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127943, 127996)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127943, 127997)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127943, 127998)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127943, 127999)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127938, 127995)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127938, 127996)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127938, 127997)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127938, 127998)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127938, 127999)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127995)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127996)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127997)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127998)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127999)",True
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 8205, 9794, 65039)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 65039, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 8205, 9792, 65039)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 65039, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127948, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127940, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128675, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127946, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 8205, 9794, 65039)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 65039, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 8205, 9792, 65039)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 65039, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(9977, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 8205, 9794, 65039)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 65039, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 8205, 9792, 65039)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 65039, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(127947, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128692, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127996, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127997, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127998, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127999, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127995, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127996, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127997, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127998, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(128693, 127999, 8205, 9792)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129336, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129336, 127995, 8205, 9794)",False
4.0,api_level/24/NotoColorEmoji.ttf,"(129336, 127996, 8205, 9794)",False
